gid,초등학교수,중학교수,고등학교수,어린이보호구역수,교차로,보행자작동신호기,횡단보도,음향신호기,안전표지,신호등,잔여시간표시기,도로면적,총인구수,단란주점,유흥주점,일반음식점,교통사고수,geometry,gu
다사46a46b,1,0,0,1,0.0,0.0,154.0,41.0,234.0,143.0,14.0,47164.900858820976,6159.0,0,0,0,13,"POLYGON ((946000 1946500, 946000 1947000, 946500 1947000, 946500 1946500, 946000 1946500))",영등포구
다사48a46b,0,0,0,0,4.0,4.0,77.0,25.0,237.0,116.0,13.0,108287.62615259676,4138.0,0,0,0,78,"POLYGON ((948000 1946500, 948000 1947000, 948500 1947000, 948500 1946500, 948000 1946500))",영등포구
다사47b46a,0,0,0,0,0.0,0.0,56.0,10.0,123.0,77.0,0.0,56460.22935915921,4287.0,0,0,0,22,"POLYGON ((947500 1946000, 947500 1946500, 948000 1946500, 948000 1946000, 947500 1946000))",영등포구
다사47b48a,0,1,0,0,3.0,2.0,37.0,4.0,164.0,134.0,3.0,86457.61637848578,3557.0,0,0,0,29,"POLYGON ((947500 1948000, 947500 1948500, 948000 1948500, 948000 1948000, 947500 1948000))",영등포구
다사47a44b,1,0,0,2,7.0,10.0,104.0,13.0,169.0,110.0,22.0,78132.63207951532,4517.0,0,0,0,15,"POLYGON ((947000 1944500, 947000 1945000, 947500 1945000, 947500 1944500, 947000 1944500))",영등포구
다사48a45b,1,0,0,1,0.0,0.0,44.0,7.0,116.0,49.0,0.0,54703.21333478518,6287.0,0,0,0,13,"POLYGON ((948000 1945500, 948000 1946000, 948500 1946000, 948500 1945500, 948000 1945500))",영등포구
다사50a47a,1,1,2,1,0.0,0.0,54.0,10.0,212.0,84.0,2.0,48159.69432570244,3100.0,0,0,0,11,"POLYGON ((950000 1947000, 950000 1947500, 950500 1947500, 950500 1947000, 950000 1947000))",영등포구
다사47b45a,0,0,0,1,8.0,2.0,116.0,20.0,210.0,91.0,12.0,58904.20422888055,8581.0,0,0,0,26,"POLYGON ((947500 1945000, 947500 1945500, 948000 1945500, 948000 1945000, 947500 1945000))",영등포구
다사47b45b,1,0,0,2,0.0,0.0,57.0,15.0,202.0,64.0,11.0,66937.0003434755,6218.0,0,0,0,19,"POLYGON ((947500 1945500, 947500 1946000, 948000 1946000, 948000 1945500, 947500 1945500))",영등포구
다사49b46b,0,0,0,0,7.0,2.0,157.0,26.0,276.0,162.0,18.0,78808.84614830717,3757.0,0,0,0,43,"POLYGON ((949500 1946500, 949500 1947000, 950000 1947000, 950000 1946500, 949500 1946500))",영등포구
다사46b49a,1,0,1,1,4.0,9.0,46.0,8.0,171.0,43.0,9.0,57927.04236719809,638.0,0,0,0,19,"POLYGON ((946500 1949000, 946500 1949500, 947000 1949500, 947000 1949000, 946500 1949000))",영등포구
다사45b46b,1,1,0,1,0.0,0.0,221.0,4.0,314.0,72.0,16.0,49787.50830409209,10855.0,0,0,0,18,"POLYGON ((945500 1946500, 945500 1947000, 946000 1947000, 946000 1946500, 945500 1946500))",영등포구
다사48a46a,0,1,2,1,0.0,0.0,27.0,17.0,55.0,29.0,16.0,55793.88290563294,6261.0,0,0,0,13,"POLYGON ((948000 1946000, 948000 1946500, 948500 1946500, 948500 1946000, 948000 1946000))",영등포구
다사48a45a,0,0,0,3,0.0,0.0,96.0,0.0,191.0,18.0,2.0,43156.65501615177,9306.0,0,0,0,8,"POLYGON ((948000 1945000, 948000 1945500, 948500 1945500, 948500 1945000, 948000 1945000))",영등포구
다사47a48b,0,0,0,0,4.0,2.0,32.0,2.0,240.0,50.0,4.0,73464.79355865814,1734.0,0,0,0,46,"POLYGON ((947000 1948500, 947000 1949000, 947500 1949000, 947500 1948500, 947000 1948500))",영등포구
다사48b45b,1,0,0,1,0.0,0.0,92.0,0.0,75.0,4.0,0.0,52331.2634892945,7017.0,0,0,0,15,"POLYGON ((948500 1945500, 948500 1946000, 949000 1946000, 949000 1945500, 948500 1945500))",영등포구
다사47b44b,1,0,0,2,0.0,0.0,114.0,19.0,202.0,135.0,6.0,61632.54343894415,5954.0,0,0,0,32,"POLYGON ((947500 1944500, 947500 1945000, 948000 1945000, 948000 1944500, 947500 1944500))",영등포구
다사48a48a,0,0,0,1,7.0,11.0,38.0,12.0,133.0,84.0,2.0,27335.760429490205,0.0,0,0,0,3,"POLYGON ((948000 1948000, 948000 1948500, 948500 1948500, 948500 1948000, 948000 1948000))",영등포구
다사51a47a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((951000 1947000, 951000 1947500, 951500 1947500, 951500 1947000, 951000 1947000))",영등포구 용산구
다사51a48a,0,0,0,1,0.0,0.0,38.0,15.0,154.0,69.0,0.0,51058.66888734693,0.0,0,0,0,22,"POLYGON ((951000 1948000, 951000 1948500, 951500 1948500, 951500 1948000, 951000 1948000))",영등포구 용산구
다사48b48b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.5857966906988,0.0,0,0,0,0,"POLYGON ((948500 1948500, 948500 1949000, 949000 1949000, 949000 1948500, 948500 1948500))",영등포구
다사50a47b,0,0,0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2604.0624111714037,0.0,0,0,0,2,"POLYGON ((950000 1947500, 950000 1948000, 950500 1948000, 950500 1947500, 950000 1947500))",영등포구
다사49b48b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((949500 1948500, 949500 1949000, 950000 1949000, 950000 1948500, 949500 1948500))",영등포구
다사48a48b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3505.411834197091,0.0,0,0,0,1,"POLYGON ((948000 1948500, 948000 1949000, 948500 1949000, 948500 1948500, 948000 1948500))",영등포구
다사50b47a,0,0,0,0,0.0,0.0,0.0,0.0,30.0,21.0,0.0,9793.152816446787,0.0,0,0,0,3,"POLYGON ((950500 1947000, 950500 1947500, 951000 1947500, 951000 1947000, 950500 1947000))",영등포구
다사49b48a,0,0,0,0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,22380.996140191637,0.0,0,0,0,2,"POLYGON ((949500 1948000, 949500 1948500, 950000 1948500, 950000 1948000, 949500 1948000))",영등포구
다사49a48b,0,0,0,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,16628.23754629322,0.0,0,0,0,0,"POLYGON ((949000 1948500, 949000 1949000, 949500 1949000, 949500 1948500, 949000 1948500))",영등포구
다사50b47b,0,0,0,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5692.222003902988,0.0,0,0,0,0,"POLYGON ((950500 1947500, 950500 1948000, 951000 1948000, 951000 1947500, 950500 1947500))",영등포구
다사47b48b,0,0,0,0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,17326.90712191484,0.0,0,0,0,7,"POLYGON ((947500 1948500, 947500 1949000, 948000 1949000, 948000 1948500, 947500 1948500))",영등포구
다사50a48a,0,0,0,0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,21954.44485692081,0.0,0,0,0,0,"POLYGON ((950000 1948000, 950000 1948500, 950500 1948500, 950500 1948000, 950000 1948000))",영등포구
다사51a47b,0,0,0,0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,12277.65088499433,0.0,0,0,0,1,"POLYGON ((951000 1947500, 951000 1948000, 951500 1948000, 951500 1947500, 951000 1947500))",영등포구 용산구
다사55a49a,0,0,0,0,3.0,4.0,20.0,6.0,92.0,34.0,0.0,49230.499324131255,2592.0,0,0,0,5,"POLYGON ((955000 1949000, 955000 1949500, 955500 1949500, 955500 1949000, 955000 1949000))",용산구
다사55a48b,0,0,0,1,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43940.22223486201,2312.0,0,0,0,9,"POLYGON ((955000 1948500, 955000 1949000, 955500 1949000, 955500 1948500, 955000 1948500))",용산구
다사53a48b,1,0,0,2,2.0,2.0,85.0,5.0,232.0,9.0,1.0,58577.71198900644,8971.0,0,0,0,12,"POLYGON ((953000 1948500, 953000 1949000, 953500 1949000, 953500 1948500, 953000 1948500))",용산구
다사53b48b,0,0,0,0,0.0,0.0,75.0,29.0,99.0,97.0,17.0,38360.48578572797,104.0,0,0,0,16,"POLYGON ((953500 1948500, 953500 1949000, 954000 1949000, 954000 1948500, 953500 1948500))",용산구
다사52b47b,0,0,0,0,0.0,0.0,150.0,49.0,441.0,162.0,37.0,54018.5632855096,4892.0,0,0,0,33,"POLYGON ((952500 1947500, 952500 1948000, 953000 1948000, 953000 1947500, 952500 1947500))",용산구
다사55b49b,0,0,0,0,0.0,0.0,5.0,0.0,33.0,0.0,0.0,28766.999095252693,228.0,0,0,0,0,"POLYGON ((955500 1949500, 955500 1950000, 956000 1950000, 956000 1949500, 955500 1949500))",용산구 중구
다사56a48a,0,0,0,0,0.0,0.0,140.0,15.0,261.0,84.0,10.0,66983.35005259007,3655.0,0,0,0,25,"POLYGON ((956000 1948000, 956000 1948500, 956500 1948500, 956500 1948000, 956000 1948000))",용산구
다사54a49b,0,1,1,0,4.0,3.0,29.0,1.0,167.0,64.0,0.0,46107.83769517446,6227.0,0,0,0,7,"POLYGON ((954000 1949500, 954000 1950000, 954500 1950000, 954500 1949500, 954000 1949500))",용산구
다사55b47a,0,1,1,0,0.0,0.0,7.0,3.0,63.0,5.0,2.0,55871.55764831275,4345.0,0,0,0,14,"POLYGON ((955500 1947000, 955500 1947500, 956000 1947500, 956000 1947000, 955500 1947000))",용산구
다사53a47b,0,0,0,0,0.0,0.0,48.0,12.0,66.0,26.0,1.0,13838.3451777084,1132.0,0,0,0,8,"POLYGON ((953000 1947500, 953000 1948000, 953500 1948000, 953500 1947500, 953000 1947500))",용산구
다사55b47b,0,0,0,1,0.0,0.0,24.0,0.0,160.0,33.0,0.0,52371.35767881044,6016.0,0,0,0,16,"POLYGON ((955500 1947500, 955500 1948000, 956000 1948000, 956000 1947500, 955500 1947500))",용산구
다사51b47b,0,0,0,1,3.0,2.0,8.0,10.0,114.0,35.0,0.0,53334.37250575322,3223.0,0,0,0,14,"POLYGON ((951500 1947500, 951500 1948000, 952000 1948000, 952000 1947500, 951500 1947500))",용산구
다사51b48a,0,1,1,0,10.0,6.0,46.0,11.0,236.0,97.0,6.0,72587.26532034445,3331.0,0,0,0,17,"POLYGON ((951500 1948000, 951500 1948500, 952000 1948500, 952000 1948000, 951500 1948000))",용산구
다사53a49a,1,1,1,0,5.0,1.0,92.0,30.0,228.0,76.0,21.0,70939.39047908518,4184.0,0,0,0,34,"POLYGON ((953000 1949000, 953000 1949500, 953500 1949500, 953500 1949000, 953000 1949000))",용산구
다사53a50a,0,0,0,0,4.0,6.0,77.0,15.0,160.0,33.0,10.0,56099.94310997002,2840.0,0,0,0,16,"POLYGON ((953000 1950000, 953000 1950500, 953500 1950500, 953500 1950000, 953000 1950000))",용산구
다사54a50a,1,0,0,1,7.0,8.0,26.0,11.0,184.0,52.0,4.0,51568.46051328517,4436.0,0,0,0,9,"POLYGON ((954000 1950000, 954000 1950500, 954500 1950500, 954500 1950000, 954000 1950000))",용산구
다사52b47a,1,0,1,1,0.0,0.0,118.0,28.0,328.0,146.0,12.0,60781.08973256917,2379.0,0,0,0,24,"POLYGON ((952500 1947000, 952500 1947500, 953000 1947500, 953000 1947000, 952500 1947000))",용산구
다사52b49b,1,0,0,1,0.0,0.0,71.0,16.0,143.0,63.0,6.0,37908.579724781535,4177.0,0,0,0,10,"POLYGON ((952500 1949500, 952500 1950000, 953000 1950000, 953000 1949500, 952500 1949500))",용산구
다사56a47b,0,0,0,0,0.0,0.0,37.0,5.0,120.0,26.0,2.0,65489.28304724708,4161.0,0,0,0,27,"POLYGON ((956000 1947500, 956000 1948000, 956500 1948000, 956500 1947500, 956000 1947500))",용산구
다사52b46b,0,0,0,1,0.0,0.0,1.0,0.0,33.0,24.0,0.0,34736.190168526475,1151.0,0,0,0,11,"POLYGON ((952500 1946500, 952500 1947000, 953000 1947000, 953000 1946500, 952500 1946500))",용산구
다사55b49a,0,0,0,1,4.0,1.0,41.0,8.0,127.0,79.0,0.0,33180.14153137033,6.0,0,0,0,7,"POLYGON ((955500 1949000, 955500 1949500, 956000 1949500, 956000 1949000, 955500 1949000))",용산구
다사53b50b,0,0,0,1,9.0,14.0,146.0,25.0,266.0,155.0,8.0,67308.74866920125,2011.0,0,0,0,15,"POLYGON ((953500 1950500, 953500 1951000, 954000 1951000, 954000 1950500, 953500 1950500))",용산구 중구
다사56a49b,0,0,0,3,0.0,0.0,133.0,4.0,106.0,78.0,2.0,39511.74181514674,567.0,0,0,0,18,"POLYGON ((956000 1949500, 956000 1950000, 956500 1950000, 956500 1949500, 956000 1949500))",용산구 중구
다사53a46b,0,0,0,1,0.0,0.0,48.0,18.0,151.0,48.0,7.0,47859.981769570455,5428.0,0,0,0,17,"POLYGON ((953000 1946500, 953000 1947000, 953500 1947000, 953500 1946500, 953000 1946500))",용산구
다사52b49a,0,1,1,0,0.0,0.0,10.0,0.0,25.0,7.0,0.0,38157.33308588864,7259.0,0,0,0,9,"POLYGON ((952500 1949000, 952500 1949500, 953000 1949500, 953000 1949000, 952500 1949000))",용산구
다사54a46b,0,0,0,1,0.0,0.0,18.0,9.0,158.0,60.0,5.0,54764.079390020815,3257.0,0,0,0,11,"POLYGON ((954000 1946500, 954000 1947000, 954500 1947000, 954500 1946500, 954000 1946500))",용산구
다사55a47a,1,1,0,2,5.0,8.0,108.0,2.0,172.0,36.0,1.0,52877.92217599243,5069.0,0,0,0,6,"POLYGON ((955000 1947000, 955000 1947500, 955500 1947500, 955500 1947000, 955000 1947000))",용산구
다사53b47a,0,1,0,0,0.0,0.0,24.0,8.0,72.0,28.0,4.0,18123.45847535346,949.0,0,0,0,4,"POLYGON ((953500 1947000, 953500 1947500, 954000 1947500, 954000 1947000, 953500 1947000))",용산구
다사53a48a,0,0,0,0,0.0,0.0,39.0,9.0,275.0,23.0,4.0,60640.066444890144,3342.0,0,0,0,21,"POLYGON ((953000 1948000, 953000 1948500, 953500 1948500, 953500 1948000, 953000 1948000))",용산구
다사55b48a,1,0,0,2,0.0,0.0,30.0,8.0,171.0,55.0,1.0,50708.000522620045,6110.0,0,0,0,8,"POLYGON ((955500 1948000, 955500 1948500, 956000 1948500, 956000 1948000, 955500 1948000))",용산구
다사54b49a,0,0,0,0,0.0,0.0,22.0,0.0,219.0,9.0,0.0,57106.63986907843,4896.0,0,0,0,13,"POLYGON ((954500 1949000, 954500 1949500, 955000 1949500, 955000 1949000, 954500 1949000))",용산구
다사54b49b,1,0,0,1,0.0,0.0,14.0,2.0,157.0,22.0,0.0,46116.07848844604,2778.0,0,0,0,18,"POLYGON ((954500 1949500, 954500 1950000, 955000 1950000, 955000 1949500, 954500 1949500))",용산구
다사52a47b,0,0,0,0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,3402.481816555737,278.0,0,0,0,0,"POLYGON ((952000 1947500, 952000 1948000, 952500 1948000, 952500 1947500, 952000 1947500))",용산구
다사56a49a,0,0,0,0,1.0,1.0,124.0,0.0,108.0,44.0,0.0,48112.66124210024,764.0,0,0,0,16,"POLYGON ((956000 1949000, 956000 1949500, 956500 1949500, 956500 1949000, 956000 1949000))",용산구
다사54b46b,0,0,0,0,0.0,0.0,21.0,17.0,203.0,70.0,11.0,55161.97694296274,3537.0,0,0,0,22,"POLYGON ((954500 1946500, 954500 1947000, 955000 1947000, 955000 1946500, 954500 1946500))",용산구
다사52a48a,0,0,0,0,0.0,0.0,136.0,8.0,128.0,84.0,20.0,43971.67566211014,397.0,0,0,0,8,"POLYGON ((952000 1948000, 952000 1948500, 952500 1948500, 952500 1948000, 952000 1948000))",용산구
다사53b48a,0,0,0,0,0.0,0.0,30.0,4.0,25.0,27.0,2.0,15435.151733184255,651.0,0,0,0,7,"POLYGON ((953500 1948000, 953500 1948500, 954000 1948500, 954000 1948000, 953500 1948000))",용산구
다사54a49a,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7175.888116510617,471.0,0,0,0,0,"POLYGON ((954000 1949000, 954000 1949500, 954500 1949500, 954500 1949000, 954000 1949000))",용산구
다사52b48a,0,0,0,0,0.0,0.0,73.0,29.0,194.0,62.0,17.0,49623.84580720352,567.0,0,0,0,17,"POLYGON ((952500 1948000, 952500 1948500, 953000 1948500, 953000 1948000, 952500 1948000))",용산구
다사54b47a,0,0,0,0,0.0,0.0,0.0,1.0,15.0,5.0,1.0,2846.1328097562896,6.0,0,0,0,0,"POLYGON ((954500 1947000, 954500 1947500, 955000 1947500, 955000 1947000, 954500 1947000))",용산구
다사53a49b,0,0,0,0,6.0,2.0,70.0,23.0,313.0,92.0,17.0,68180.03848171548,4452.0,0,0,0,21,"POLYGON ((953000 1949500, 953000 1950000, 953500 1950000, 953500 1949500, 953000 1949500))",용산구
다사51b47a,0,0,0,0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,28160.349991534724,1697.0,0,0,0,9,"POLYGON ((951500 1947000, 951500 1947500, 952000 1947500, 952000 1947000, 951500 1947000))",용산구
다사52a47a,0,0,0,0,0.0,0.0,80.0,26.0,293.0,91.0,30.0,83779.35758713876,4114.0,0,0,0,25,"POLYGON ((952000 1947000, 952000 1947500, 952500 1947500, 952500 1947000, 952000 1947000))",용산구
다사53b46b,1,0,1,4,0.0,0.0,94.0,15.0,300.0,72.0,12.0,41070.90631584912,7793.0,0,0,0,17,"POLYGON ((953500 1946500, 953500 1947000, 954000 1947000, 954000 1946500, 953500 1946500))",용산구
다사54b48a,0,0,0,0,4.0,1.0,56.0,11.0,107.0,80.0,11.0,35031.6343649693,213.0,0,0,0,14,"POLYGON ((954500 1948000, 954500 1948500, 955000 1948500, 955000 1948000, 954500 1948000))",용산구
다사55a47b,0,0,0,0,0.0,0.0,60.0,4.0,165.0,28.0,2.0,34185.68473554403,775.0,0,0,0,11,"POLYGON ((955000 1947500, 955000 1948000, 955500 1948000, 955500 1947500, 955000 1947500))",용산구
다사56a48b,1,0,0,1,0.0,0.0,35.0,0.0,147.0,2.0,0.0,40929.60335230823,2034.0,0,0,0,22,"POLYGON ((956000 1948500, 956000 1949000, 956500 1949000, 956500 1948500, 956000 1948500))",용산구
다사52a48b,0,0,0,1,0.0,0.0,124.0,32.0,304.0,121.0,16.0,60964.65713620964,6107.0,0,0,0,28,"POLYGON ((952000 1948500, 952000 1949000, 952500 1949000, 952500 1948500, 952000 1948500))",용산구
다사53b50a,0,0,0,1,0.0,0.0,60.0,20.0,210.0,47.0,0.0,48546.0011198374,7969.0,0,0,0,10,"POLYGON ((953500 1950000, 953500 1950500, 954000 1950500, 954000 1950000, 953500 1950000))",용산구
다사53a47a,0,0,0,0,0.0,0.0,129.0,7.0,192.0,69.0,11.0,38913.400510956606,9274.0,0,0,0,15,"POLYGON ((953000 1947000, 953000 1947500, 953500 1947500, 953500 1947000, 953000 1947000))",용산구
다사55a48a,0,0,0,0,0.0,0.0,79.0,37.0,192.0,101.0,12.0,57854.18067016514,4158.0,0,0,0,33,"POLYGON ((955000 1948000, 955000 1948500, 955500 1948500, 955500 1948000, 955000 1948000))",용산구
다사53a50b,0,0,0,0,9.0,18.0,167.0,25.0,232.0,131.0,27.0,72180.52279650148,321.0,0,0,0,36,"POLYGON ((953000 1950500, 953000 1951000, 953500 1951000, 953500 1950500, 953000 1950500))",용산구 중구
다사53b49a,0,0,0,0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,7897.401801477743,167.0,0,0,0,1,"POLYGON ((953500 1949000, 953500 1949500, 954000 1949500, 954000 1949000, 953500 1949000))",용산구
다사54b48b,1,0,1,1,0.0,0.0,47.0,5.0,151.0,34.0,2.0,56006.81140129438,2489.0,0,0,0,34,"POLYGON ((954500 1948500, 954500 1949000, 955000 1949000, 955000 1948500, 954500 1948500))",용산구
다사53b49b,1,0,0,1,4.0,2.0,62.0,20.0,144.0,48.0,5.0,34781.851727771515,2945.0,0,0,0,6,"POLYGON ((953500 1949500, 953500 1950000, 954000 1950000, 954000 1949500, 953500 1949500))",용산구
다사55b48b,0,0,0,0,0.0,0.0,42.0,18.0,102.0,60.0,9.0,55066.013224651855,944.0,0,0,0,15,"POLYGON ((955500 1948500, 955500 1949000, 956000 1949000, 956000 1948500, 955500 1948500))",용산구
다사52b48b,1,0,0,1,5.0,7.0,114.0,25.0,307.0,81.0,30.0,57445.30455862868,6379.0,0,0,0,23,"POLYGON ((952500 1948500, 952500 1949000, 953000 1949000, 953000 1948500, 952500 1948500))",용산구
다사54b50b,0,0,1,0,2.0,5.0,8.0,6.0,49.0,26.0,0.0,11369.047427553727,0.0,0,0,0,3,"POLYGON ((954500 1950500, 954500 1951000, 955000 1951000, 955000 1950500, 954500 1950500))",용산구 중구
다사54a48a,0,0,0,0,0.0,0.0,5.0,1.0,4.0,3.0,0.0,1022.8142703539634,0.0,0,0,0,0,"POLYGON ((954000 1948000, 954000 1948500, 954500 1948500, 954500 1948000, 954000 1948000))",용산구
다사54a47a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((954000 1947000, 954000 1947500, 954500 1947500, 954500 1947000, 954000 1947000))",용산구
다사54a50b,0,0,0,1,6.0,15.0,48.0,19.0,230.0,103.0,0.0,47272.4233714894,0.0,0,0,0,2,"POLYGON ((954000 1950500, 954000 1951000, 954500 1951000, 954500 1950500, 954000 1950500))",용산구 중구
다사54b50a,0,0,0,0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,12038.130550705906,0.0,0,0,0,0,"POLYGON ((954500 1950000, 954500 1950500, 955000 1950500, 955000 1950000, 954500 1950000))",용산구 중구
다사53b46a,0,0,0,0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,27012.60510750821,0.0,0,0,0,3,"POLYGON ((953500 1946000, 953500 1946500, 954000 1946500, 954000 1946000, 953500 1946000))",용산구
다사52a46b,0,0,0,0,0.0,0.0,5.0,0.0,55.0,1.0,0.0,28465.78822300925,0.0,0,0,0,20,"POLYGON ((952000 1946500, 952000 1947000, 952500 1947000, 952500 1946500, 952000 1946500))",용산구
다사55b50a,0,0,0,0,0.0,0.0,20.0,7.0,108.0,18.0,0.0,40929.78902191173,0.0,0,0,0,4,"POLYGON ((955500 1950000, 955500 1950500, 956000 1950500, 956000 1950000, 955500 1950000))",용산구 중구
다사53b45b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((953500 1945500, 953500 1946000, 954000 1946000, 954000 1945500, 953500 1945500))",용산구
다사53b47b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((953500 1947500, 953500 1948000, 954000 1948000, 954000 1947500, 953500 1947500))",용산구
